DepMap_ID,CCLE_Name,Primary_Disease,Wang_AML,Achilles_GECKO,Hart_TKOv1,Tzelepis_AML,Avana_Q4_18,Sanger_Q1_19,Avana_Q3_17,HART_shRNA
ACH-000474,[MERGED_TO_ACH-000474]NCIH292_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001045,COLO849_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001066,EWS834_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001092,HS571T_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-001206,TCC466_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001224,UMRC2_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001665,SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001825,SW527_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-001827,184B5_BREAST,NON-CANCEROUS,0,0,0,0,0,0,0,0
ACH-002089,201T_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002090,BB65RCC_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002091,CAL39_VULVA,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002092,CHSA0011_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002093,CHSA0108_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002094,CHSA8926_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002095,CORL303_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002096,CP50MELB_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002097,CP66MEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002098,CP67MEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002099,CS1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002100,DJM1_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002101,EMCBAC1_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002102,EMCBAC2_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002103,ES1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002104,ES3_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002105,ES4_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002106,ES5_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002107,ES6_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002108,ES7_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002109,ES8_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002110,EW1_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002111,EW11_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002112,EW12_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002113,EW13_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002114,EW16_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002115,EW18_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002116,EW22_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002117,EW24_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002118,EW3_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002119,EW7_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002120,GAK_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002121,GMEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002122,GT3TKB_STOMACH,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002123,H2369_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002124,NCIH2373_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002125,NCIH2461_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002126,NCIH2591_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002127,NCIH2595_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002128,NCIH2722_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002129,NCIH2731_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002130,NCIH2795_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002131,NCIH2803_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002132,NCIH2804_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002133,NCIH2810_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002134,NCIH2818_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002135,NCIH2869_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002136,H290_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002137,[MERGED_TO_ACH-000109]H3255_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002138,H513_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002139,HA7RCC_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002140,HEY_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
ACH-002141,HSC39_STOMACH,GASTRIC CANCER,0,0,0,0,0,1,0,0
ACH-002142,HUO3N1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002143,ISTMEL1_SKIN,SKIN CANCER,0,0,0,0,0,1,0,0
ACH-002144,ISTSL1_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002145,ISTSL2_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002146,JHOS3_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-002147,K2_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002148,K5_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-002149,KGN_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-002150,LB1047RCC_KIDNEY,KIDNEY CANCER,0,0,0,0,0,1,0,0
ACH-002151,LB2241RCC_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002152,LB2518MEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002153,LB373MELD_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002154,LB647SCLC_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002155,LB996RCC_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002156,LC1SQ_LUNG,LUNG CANCER,0,0,0,0,0,1,0,0
ACH-002157,LC2AD_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002158,LU99A_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002159,M14_SKIN,SKIN CANCER,0,0,0,0,0,1,0,0
ACH-002160,MCIXC_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-002161,MKN28_STOMACH,GASTRIC CANCER,0,0,0,0,0,1,0,0
ACH-002162,MMACSF_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002163,MRKNU1_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002164,MZ1PC_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-002165,MZ2MEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002166,MZ7MEL_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002167,NCC010_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002168,NCC021_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002169,NCIH1304_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002170,NCIH1688_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002171,NCIH250_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002172,NCIH322M_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002173,NCIH378_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002174,NCIH720_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002175,NCIH740_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002176,NCIH748_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002177,NCIH835_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002178,NY_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002179,OCUBM_BREAST,BREAST CANCER,0,0,0,0,0,1,0,0
ACH-002180,OMC1_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-002181,OVCA420_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
ACH-002182,OVCA433_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-002183,OVMIU_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
ACH-002184,PC3JPC3_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002185,PL18_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-002186,PL4_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,1,0,0
ACH-002187,RCCAB_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002188,RCCER_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002189,RCCFG2_KIDNEY,KIDNEY CANCER,0,0,0,0,0,1,0,0
ACH-002190,RCCJF_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002191,RCCJW_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002192,RCCMF_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002193,RERFLCFM_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002194,RH1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002195,RXF393_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002196,SBC1_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002197,SBC3_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002198,SCH_STOMACH,GASTRIC CANCER,0,0,0,0,0,0,0,0
ACH-002199,SN12C_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002200,SW962_VULVA,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002201,TCYIK_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-002202,TMK1_STOMACH,GASTRIC CANCER,0,0,0,0,0,1,0,0
ACH-002203,U031_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-002205,WM1552C_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002206,WM278_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002207,WM35_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002208,YMB1E_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002209,ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002210,ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NON-CANCEROUS,0,0,0,0,0,1,0,0
ACH-002211,BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002212,BB30HNC_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002213,BB49HNC_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-002214,BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002215,BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002216,BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002217,BE2M17_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002218,CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002219,COLO320HSR_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-002220,CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002221,CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002222,CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002223,D245MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002224,D247MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002225,D263MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002226,D336MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002227,D392MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002228,D423MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002229,D502MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002230,D542MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002231,D566MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002232,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002233,DIFI_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,1,0,0
ACH-002234,DOK_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002235,DSH1_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-002236,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002237,ETK1_BILIARY_TRACT,BILE DUCT CANCER,0,0,0,0,0,0,0,0
ACH-002238,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002239,H3118_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-002240,H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002241,HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002242,HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002243,HCE4_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,1,0,0
ACH-002244,HO1N1_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-002245,HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002246,HS633T_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-002247,IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NON-CANCEROUS,0,0,0,0,0,1,0,0
ACH-002248,IMR5_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002249,JHU011_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002250,JHU022_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002251,JHU029_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002252,JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,1,0,0,0,0,0,0,0
ACH-002253,JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002254,KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002255,KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002256,KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002257,KINGS1_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002258,KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002259,KNS81FD_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002260,KOSC2_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-002261,KPNYS_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002262,KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002263,KYSE220_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,1,0,0
ACH-002264,KYSE50_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,0,0,0
ACH-002265,LB771HNC_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002266,LB831BLC_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-002267,LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002268,LN405_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-002269,LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002270,MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NON-CANCEROUS,0,0,0,0,0,0,0,0
ACH-002271,MFHINO_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-002272,MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002273,ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002274,MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002275,MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002276,MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002277,NBTU110_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002278,NB10_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002279,NB12_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002280,NB13_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002281,NB14_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002282,NB17_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002283,NB5_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002284,NB6_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002285,NB7_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002286,NCIH128_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002287,NCIH630_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-002288,NEC8_TESTIS,EMBRYONAL CANCER,0,0,0,0,0,0,0,0
ACH-002289,NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002290,NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002291,NTERA2CLD1_TESTIS,EMBRYONAL CANCER,0,0,0,0,0,0,0,0
ACH-002292,OACP4C_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,0,0,0
ACH-002293,P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002294,PCI15A_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002295,PCI30_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002296,PCI38_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002297,PCI4B_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002298,PCI6A_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002299,QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002300,RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002301,RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002302,RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002303,SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002304,SKMG1_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-002305,SKN3_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002306,STS0421_SOFT_TISSUE,GASTRIC CANCER,0,0,0,0,0,0,0,0
ACH-002307,SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002308,SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002309,SW684_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-002310,SW872_SOFT_TISSUE,LIPOSARCOMA,0,0,0,0,0,0,0,0
ACH-002311,TE12_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,0,0,0
ACH-002312,TGBC24TKB_BILIARY_TRACT,GALLBLADDER CANCER,0,0,0,0,0,0,0,0
ACH-002313,TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002314,TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002315,SCC90_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002316,WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NON-CANCEROUS,0,0,0,0,0,0,0,0
ACH-002317,YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002319,184A1_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002320,600MPE_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002321,HBL100_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002322,HCC2185_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002323,HCC2688_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002324,HCC3153_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002325,LY2_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002326,MACLS2_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002327,MCF12A_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002328,MX1_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002329,SKBR5_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002330,SKBR7_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-002331,ZR75B_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-002333,HCC827GR_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002334,SS1A_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-002337,JHU028_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002338,M980513_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002339,MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002340,NBSUSSR_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002341,NCIH513_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002386,M00921_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002387,M1203273_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002388,MET2B_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002389,ACN_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-002390,MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002391,UDSCC2_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-002392,SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002393,CROAP3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002394,GEO_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-002395,HUH6CLONE5_LIVER,LIVER CANCER,0,0,0,0,0,0,0,0
ACH-002396,SARC9371_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002397,KMH2_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-000294-A,NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,1,0,0,0,0,0,0,0
